Timestamp,Load (kW),Price (INR/kWh),Solar (pu),Weather
2025-10-23 04:30:00,650.95,5.71,0.0,Sunny
2025-10-23 05:00:00,664.66,5.63,0.0,Sunny
2025-10-23 05:30:00,574.21,5.06,0.0,Sunny
2025-10-23 06:00:00,498.37,4.74,0.0,Sunny
2025-10-23 06:30:00,545.08,4.75,0.0,Sunny
2025-10-23 07:00:00,535.92,4.57,0.0,Sunny
2025-10-23 07:30:00,495.2,3.88,0.0,Sunny
2025-10-23 08:00:00,540.39,3.69,0.0,Sunny
2025-10-23 08:30:00,580.58,3.57,0.0,Sunny
2025-10-23 09:00:00,651.42,3.62,0.0,Sunny
2025-10-23 09:30:00,765.49,3.71,0.002,Sunny
2025-10-23 10:00:00,826.49,4.53,0.005,Sunny
2025-10-23 10:30:00,1061.67,5.13,0.0,Sunny
2025-10-23 11:00:00,1094.95,5.78,0.0,Sunny
2025-10-23 11:30:00,1168.11,6.25,0.0,Sunny
2025-10-23 12:00:00,1075.08,6.29,0.0,Sunny
2025-10-23 12:30:00,1061.36,7.08,0.0,Sunny
2025-10-23 13:00:00,1053.8,6.72,0.001,Sunny
2025-10-23 13:30:00,1061.24,6.3,0.0,Sunny
2025-10-23 14:00:00,1021.12,6.49,0.0,Sunny
2025-10-23 14:30:00,844.22,5.84,0.0,Sunny
2025-10-23 15:00:00,729.76,5.87,0.001,Sunny
2025-10-23 15:30:00,764.8,5.56,0.004,Sunny
2025-10-23 16:00:00,565.74,5.75,0.0,Sunny
2025-10-23 16:30:00,562.47,5.63,0.0,Sunny
2025-10-23 17:00:00,565.42,5.5,0.0,Sunny
2025-10-23 17:30:00,528.86,5.03,0.0,Sunny
2025-10-23 18:00:00,555.09,5.3,0.006,Sunny
2025-10-23 18:30:00,477.29,4.27,0.003,Sunny
2025-10-23 19:00:00,528.14,4.3,0.01,Sunny
2025-10-23 19:30:00,555.74,3.7,0.006,Sunny
2025-10-23 20:00:00,542.71,3.35,0.02,Sunny
2025-10-23 20:30:00,666.9,3.31,0.044,Sunny
2025-10-23 21:00:00,676.45,3.48,0.098,Sunny
2025-10-23 21:30:00,701.18,3.8,0.162,Sunny
2025-10-23 22:00:00,790.88,4.21,0.252,Sunny
2025-10-23 22:30:00,967.95,4.79,0.331,Sunny
2025-10-23 23:00:00,970.5,5.6,0.443,Sunny
2025-10-23 23:30:00,1161.15,6.25,0.609,Sunny
2025-10-24 00:00:00,1253.6,7.06,0.705,Sunny
2025-10-24 00:30:00,1138.22,6.97,0.808,Sunny
2025-10-24 01:00:00,1164.13,6.53,0.904,Sunny
2025-10-24 01:30:00,1074.78,6.77,1.0,Sunny
2025-10-24 02:00:00,1059.47,6.3,0.919,Sunny
2025-10-24 02:30:00,818.93,5.76,0.906,Sunny
2025-10-24 03:00:00,841.31,5.65,0.832,Sunny
2025-10-24 03:30:00,700.99,5.75,0.73,Sunny
2025-10-24 04:00:00,689.97,5.51,0.573,Sunny
2025-10-24 04:30:00,562.61,5.67,0.454,Sunny
2025-10-24 05:00:00,542.1,5.7,0.313,Sunny
2025-10-24 05:30:00,499.38,5.31,0.209,Sunny
2025-10-24 06:00:00,463.99,5.19,0.162,Sunny
2025-10-24 06:30:00,448.5,4.75,0.078,Sunny
2025-10-24 07:00:00,503.07,4.2,0.039,Sunny
2025-10-24 07:30:00,502.0,3.93,0.021,Sunny
2025-10-24 08:00:00,503.91,3.49,0.005,Sunny
2025-10-24 08:30:00,615.36,3.6,0.017,Sunny
2025-10-24 09:00:00,629.58,3.43,0.0,Sunny
2025-10-24 09:30:00,723.11,3.73,0.0,Sunny
2025-10-24 10:00:00,807.35,4.09,0.006,Sunny
2025-10-24 10:30:00,933.53,4.62,0.011,Sunny
2025-10-24 11:00:00,959.29,5.54,0.0,Sunny
2025-10-24 11:30:00,1070.21,6.13,0.0,Sunny
2025-10-24 12:00:00,1326.16,6.9,0.0,Sunny
2025-10-24 12:30:00,1213.78,6.66,0.015,Sunny
2025-10-24 13:00:00,1314.91,6.19,0.03,Sunny
2025-10-24 13:30:00,1074.32,6.4,0.037,Sunny
2025-10-24 14:00:00,997.49,6.07,0.041,Sunny
2025-10-24 14:30:00,988.69,5.25,0.007,Sunny
2025-10-24 15:00:00,858.1,5.4,0.0,Sunny
2025-10-24 15:30:00,839.44,5.33,0.0,Sunny
2025-10-24 16:00:00,720.78,5.28,0.0,Sunny
2025-10-24 16:30:00,605.15,5.16,0.007,Sunny
2025-10-24 17:00:00,651.34,5.34,0.004,Sunny
2025-10-24 17:30:00,630.91,5.25,0.009,Sunny
2025-10-24 18:00:00,505.92,4.73,0.002,Sunny
2025-10-24 18:30:00,530.19,4.57,0.031,Sunny
2025-10-24 19:00:00,569.74,3.96,0.09,Sunny
2025-10-24 19:30:00,517.37,3.65,0.185,Sunny
2025-10-24 20:00:00,620.49,3.38,0.275,Sunny
2025-10-24 20:30:00,690.95,3.56,0.402,Sunny
2025-10-24 21:00:00,753.29,3.44,0.512,Sunny
2025-10-24 21:30:00,825.9,3.27,0.685,Sunny
2025-10-24 22:00:00,991.39,3.52,0.85,Sunny
2025-10-24 22:30:00,1039.16,4.29,0.963,Sunny
2025-10-24 23:00:00,1154.12,4.96,1.0,Sunny
2025-10-24 23:30:00,1221.71,6.36,1.0,Sunny
2025-10-25 00:00:00,1350.29,6.76,1.0,Sunny
2025-10-25 00:30:00,1218.55,6.76,1.0,Sunny
2025-10-25 01:00:00,1196.72,6.81,0.998,Sunny
2025-10-25 01:30:00,1037.97,6.63,0.834,Sunny
2025-10-25 02:00:00,1108.71,6.21,0.701,Sunny
2025-10-25 02:30:00,910.94,6.01,0.561,Sunny
2025-10-25 03:00:00,803.98,5.61,0.384,Sunny
2025-10-25 03:30:00,717.0,5.85,0.288,Sunny
2025-10-25 04:00:00,694.0,5.47,0.203,Sunny
2025-10-25 04:30:00,736.5,5.17,0.134,Sunny
2025-10-25 05:00:00,564.76,5.14,0.091,Sunny
2025-10-25 05:30:00,543.47,4.85,0.076,Sunny
2025-10-25 06:00:00,607.01,4.95,0.045,Sunny
2025-10-25 06:30:00,505.13,4.59,0.018,Sunny
2025-10-25 07:00:00,554.77,4.18,0.019,Sunny
2025-10-25 07:30:00,487.11,3.83,0.026,Sunny
2025-10-25 08:00:00,526.29,3.29,0.018,Sunny
2025-10-25 08:30:00,554.12,3.4,0.011,Sunny
2025-10-25 09:00:00,643.85,3.47,0.0,Sunny
2025-10-25 09:30:00,767.16,3.6,0.007,Sunny
2025-10-25 10:00:00,833.3,4.21,0.0,Sunny
2025-10-25 10:30:00,905.13,4.65,0.0,Sunny
2025-10-25 11:00:00,976.31,5.44,0.0,Sunny
2025-10-25 11:30:00,1102.25,6.3,0.0,Sunny
2025-10-25 12:00:00,1305.65,6.64,0.0,Sunny
2025-10-25 12:30:00,1232.73,6.62,0.0,Sunny
2025-10-25 13:00:00,1257.16,6.97,0.0,Sunny
2025-10-25 13:30:00,1068.21,6.36,0.0,Sunny
2025-10-25 14:00:00,1047.73,6.18,0.0,Sunny
2025-10-25 14:30:00,939.83,5.99,0.0,Sunny
2025-10-25 15:00:00,929.85,5.82,0.0,Sunny
2025-10-25 15:30:00,795.04,5.59,0.0,Sunny
2025-10-25 16:00:00,691.96,5.5,0.0,Sunny
2025-10-25 16:30:00,655.72,5.45,0.0,Sunny
2025-10-25 17:00:00,568.09,5.42,0.0,Sunny
2025-10-25 17:30:00,543.3,5.59,0.0,Sunny
2025-10-25 18:00:00,539.05,4.81,0.008,Sunny
2025-10-25 18:30:00,566.29,4.47,0.025,Sunny
2025-10-25 19:00:00,530.8,4.26,0.044,Sunny
2025-10-25 19:30:00,506.54,3.69,0.066,Sunny
2025-10-25 20:00:00,599.02,3.59,0.131,Sunny
2025-10-25 20:30:00,587.42,3.29,0.176,Sunny
2025-10-25 21:00:00,660.0,3.53,0.246,Sunny
2025-10-25 21:30:00,711.76,3.65,0.354,Sunny
2025-10-25 22:00:00,832.51,4.17,0.46,Sunny
2025-10-25 22:30:00,996.75,4.93,0.608,Sunny
2025-10-25 23:00:00,1029.43,5.27,0.716,Sunny
2025-10-25 23:30:00,1097.84,5.87,0.867,Sunny
2025-10-26 00:00:00,1194.96,6.45,0.916,Sunny
2025-10-26 00:30:00,1210.23,6.95,0.931,Sunny
2025-10-26 01:00:00,1281.06,6.88,0.948,Sunny
2025-10-26 01:30:00,1198.21,6.25,0.941,Sunny
2025-10-26 02:00:00,926.35,6.39,0.83,Sunny
2025-10-26 02:30:00,841.17,6.0,0.736,Sunny
2025-10-26 03:00:00,917.76,5.51,0.589,Sunny
2025-10-26 03:30:00,705.12,5.88,0.433,Sunny
2025-10-26 04:00:00,614.16,5.89,0.329,Sunny
2025-10-26 04:30:00,668.74,5.92,0.255,Sunny
2025-10-26 05:00:00,642.19,5.18,0.169,Sunny
2025-10-26 05:30:00,644.41,5.24,0.139,Sunny
2025-10-26 06:00:00,526.01,4.86,0.086,Sunny
2025-10-26 06:30:00,508.4,4.77,0.052,Sunny
2025-10-26 07:00:00,489.39,4.37,0.052,Sunny
2025-10-26 07:30:00,538.39,3.77,0.05,Sunny
2025-10-26 08:00:00,596.6,3.52,0.033,Sunny
2025-10-26 08:30:00,659.09,3.4,0.011,Sunny
2025-10-26 09:00:00,747.71,3.5,0.023,Sunny
2025-10-26 09:30:00,726.36,3.67,0.027,Sunny
2025-10-26 10:00:00,936.71,4.07,0.034,Sunny
2025-10-26 10:30:00,1041.23,5.02,0.014,Sunny
2025-10-26 11:00:00,1013.91,5.92,0.007,Sunny
2025-10-26 11:30:00,1274.66,6.27,0.001,Sunny
2025-10-26 12:00:00,1238.49,6.6,0.027,Sunny
2025-10-26 12:30:00,1318.31,6.82,0.04,Sunny
2025-10-26 13:00:00,1200.32,6.83,0.053,Sunny
2025-10-26 13:30:00,1235.36,6.2,0.056,Sunny
2025-10-26 14:00:00,1015.43,6.0,0.051,Sunny
2025-10-26 14:30:00,1043.36,5.65,0.051,Sunny
2025-10-26 15:00:00,804.13,5.54,0.058,Sunny
2025-10-26 15:30:00,801.17,5.38,0.072,Sunny
2025-10-26 16:00:00,635.1,5.45,0.065,Sunny
2025-10-26 16:30:00,573.3,5.25,0.08,Sunny
2025-10-26 17:00:00,603.04,4.91,0.094,Sunny
2025-10-26 17:30:00,510.93,5.05,0.105,Sunny
2025-10-26 18:00:00,477.93,4.62,0.098,Sunny
2025-10-26 18:30:00,455.39,4.22,0.131,Sunny
2025-10-26 19:00:00,486.45,4.08,0.173,Sunny
2025-10-26 19:30:00,500.67,3.97,0.231,Sunny
2025-10-26 20:00:00,568.16,3.69,0.305,Sunny
2025-10-26 20:30:00,642.34,3.47,0.392,Sunny
2025-10-26 21:00:00,736.98,3.27,0.498,Sunny
2025-10-26 21:30:00,872.29,3.69,0.664,Sunny
2025-10-26 22:00:00,916.9,4.06,0.747,Sunny
2025-10-26 22:30:00,1020.85,4.94,0.876,Sunny
2025-10-26 23:00:00,1108.86,5.49,0.984,Sunny
2025-10-26 23:30:00,1185.89,6.15,1.0,Sunny
2025-10-27 00:00:00,1200.73,6.59,1.0,Sunny
2025-10-27 00:30:00,1252.76,6.62,0.921,Sunny
2025-10-27 01:00:00,1295.74,6.58,0.838,Sunny
2025-10-27 01:30:00,1204.62,6.67,0.702,Sunny
2025-10-27 02:00:00,1107.64,6.1,0.581,Sunny
2025-10-27 02:30:00,957.19,5.99,0.436,Sunny
2025-10-27 03:00:00,882.77,5.87,0.325,Sunny
2025-10-27 03:30:00,807.13,5.77,0.203,Sunny
2025-10-27 04:00:00,761.9,5.49,0.118,Sunny
2025-10-27 04:30:00,616.82,5.75,0.06,Sunny
2025-10-27 05:00:00,595.24,5.15,0.03,Sunny
2025-10-27 05:30:00,625.65,4.89,0.002,Sunny
2025-10-27 06:00:00,543.6,4.78,0.0,Sunny
2025-10-27 06:30:00,540.88,4.62,0.01,Sunny
2025-10-27 07:00:00,621.9,4.39,0.003,Sunny
2025-10-27 07:30:00,616.93,3.98,0.0,Sunny
2025-10-27 08:00:00,619.77,3.4,0.0,Sunny
2025-10-27 08:30:00,721.15,3.27,0.0,Sunny
2025-10-27 09:00:00,784.68,3.49,0.0,Sunny
2025-10-27 09:30:00,888.63,3.67,0.0,Sunny
2025-10-27 10:00:00,844.76,3.99,0.0,Sunny
2025-10-27 10:30:00,1087.44,4.63,0.0,Sunny
2025-10-27 11:00:00,1149.38,5.67,0.0,Sunny
2025-10-27 11:30:00,1285.44,6.07,0.0,Sunny
2025-10-27 12:00:00,1104.92,6.74,0.078,Sunny
2025-10-27 12:30:00,1209.73,6.65,0.087,Sunny
2025-10-27 13:00:00,1093.38,6.23,0.062,Sunny
2025-10-27 13:30:00,1081.91,6.26,0.052,Sunny
2025-10-27 14:00:00,920.6,5.86,0.026,Sunny
2025-10-27 14:30:00,938.11,6.02,0.042,Sunny
2025-10-27 15:00:00,858.46,5.66,0.045,Sunny
2025-10-27 15:30:00,702.57,5.5,0.047,Sunny
2025-10-27 16:00:00,684.77,5.95,0.053,Sunny
2025-10-27 16:30:00,651.38,5.66,0.06,Sunny
2025-10-27 17:00:00,584.02,5.6,0.084,Sunny
2025-10-27 17:30:00,529.6,5.31,0.107,Sunny
2025-10-27 18:00:00,558.51,5.13,0.146,Sunny
2025-10-27 18:30:00,519.55,4.8,0.227,Sunny
2025-10-27 19:00:00,557.88,4.29,0.311,Sunny
2025-10-27 19:30:00,547.72,3.91,0.384,Sunny
2025-10-27 20:00:00,455.41,3.79,0.536,Sunny
2025-10-27 20:30:00,534.95,3.89,0.639,Sunny
2025-10-27 21:00:00,685.83,3.71,0.746,Sunny
2025-10-27 21:30:00,777.89,3.93,0.862,Sunny
2025-10-27 22:00:00,896.12,4.4,1.0,Sunny
2025-10-27 22:30:00,918.27,4.82,0.969,Sunny
2025-10-27 23:00:00,1081.6,5.73,1.0,Sunny
2025-10-27 23:30:00,1188.33,5.96,0.906,Sunny
2025-10-28 00:00:00,1265.7,6.92,0.882,Sunny
2025-10-28 00:30:00,1206.64,6.23,0.713,Sunny
2025-10-28 01:00:00,1179.58,6.26,0.6,Sunny
2025-10-28 01:30:00,1062.34,6.79,0.46,Sunny
2025-10-28 02:00:00,1040.24,6.17,0.322,Sunny
2025-10-28 02:30:00,909.28,5.86,0.205,Sunny
2025-10-28 03:00:00,875.53,5.74,0.137,Sunny
2025-10-28 03:30:00,737.05,5.58,0.059,Sunny
2025-10-28 04:00:00,622.24,5.88,0.007,Sunny
2025-10-28 04:30:00,606.02,5.49,0.009,Sunny
2025-10-28 05:00:00,622.93,5.49,0.005,Sunny
2025-10-28 05:30:00,561.81,5.02,0.0,Sunny
2025-10-28 06:00:00,484.37,5.17,0.0,Sunny
2025-10-28 06:30:00,550.46,4.38,0.0,Sunny
2025-10-28 07:00:00,542.23,4.21,0.0,Sunny
2025-10-28 07:30:00,502.93,4.2,0.0,Sunny
2025-10-28 08:00:00,478.86,3.95,0.0,Sunny
2025-10-28 08:30:00,568.88,3.67,0.0,Sunny
2025-10-28 09:00:00,722.34,3.56,0.0,Sunny
2025-10-28 09:30:00,866.0,3.58,0.0,Sunny
2025-10-28 10:00:00,908.84,3.95,0.0,Sunny
2025-10-28 10:30:00,915.13,4.87,0.0,Sunny
2025-10-28 11:00:00,1008.58,5.29,0.003,Sunny
2025-10-28 11:30:00,1110.38,6.07,0.0,Sunny
