Timestamp,Load (kW),Price (INR/kWh),Solar (pu),Weather
2025-10-23 17:00:00,558.06,5.59,0.087,Cloudy
2025-10-23 17:30:00,503.08,5.42,0.104,Cloudy
2025-10-23 18:00:00,468.31,4.97,0.084,Cloudy
2025-10-23 18:30:00,492.73,4.5,0.127,Cloudy
2025-10-23 19:00:00,465.69,4.26,0.029,Cloudy
2025-10-23 19:30:00,491.74,4.08,0.01,Cloudy
2025-10-23 20:00:00,500.32,3.87,0.004,Cloudy
2025-10-23 20:30:00,536.73,4.11,0.052,Cloudy
2025-10-23 21:00:00,666.71,3.79,0.061,Cloudy
2025-10-23 21:30:00,781.63,4.16,0.08,Cloudy
2025-10-23 22:00:00,813.48,4.78,0.127,Cloudy
2025-10-23 22:30:00,1013.5,4.78,0.102,Cloudy
2025-10-23 23:00:00,1111.0,5.52,0.254,Cloudy
2025-10-23 23:30:00,1036.85,6.43,0.335,Cloudy
2025-10-24 00:00:00,1243.76,6.84,0.343,Cloudy
2025-10-24 00:30:00,1044.62,6.98,0.488,Cloudy
2025-10-24 01:00:00,998.41,6.75,0.475,Cloudy
2025-10-24 01:30:00,996.56,6.47,0.533,Cloudy
2025-10-24 02:00:00,937.7,5.91,0.556,Cloudy
2025-10-24 02:30:00,929.06,5.9,0.509,Cloudy
2025-10-24 03:00:00,828.65,5.59,0.412,Cloudy
2025-10-24 03:30:00,692.45,5.9,0.488,Cloudy
2025-10-24 04:00:00,652.07,5.3,0.331,Cloudy
2025-10-24 04:30:00,631.21,5.28,0.171,Cloudy
2025-10-24 05:00:00,586.52,5.54,0.052,Cloudy
2025-10-24 05:30:00,526.06,5.15,0.049,Cloudy
2025-10-24 06:00:00,475.17,5.27,0.052,Cloudy
2025-10-24 06:30:00,479.73,4.58,0.032,Cloudy
2025-10-24 07:00:00,493.47,4.37,0.002,Cloudy
2025-10-24 07:30:00,535.28,4.19,0.0,Cloudy
2025-10-24 08:00:00,530.46,3.69,0.0,Cloudy
2025-10-24 08:30:00,640.36,4.06,0.001,Cloudy
2025-10-24 09:00:00,625.3,3.95,0.007,Cloudy
2025-10-24 09:30:00,826.9,3.97,0.0,Cloudy
2025-10-24 10:00:00,853.21,4.54,0.0,Cloudy
2025-10-24 10:30:00,1041.21,5.11,0.0,Cloudy
2025-10-24 11:00:00,1167.63,5.88,0.025,Cloudy
2025-10-24 11:30:00,1261.2,6.11,0.0,Cloudy
2025-10-24 12:00:00,1128.3,6.24,0.0,Cloudy
2025-10-24 12:30:00,1127.53,6.75,0.0,Cloudy
2025-10-24 13:00:00,1233.74,6.54,0.0,Cloudy
2025-10-24 13:30:00,1175.23,6.45,0.0,Cloudy
2025-10-24 14:00:00,1040.24,6.29,0.0,Cloudy
2025-10-24 14:30:00,1038.6,6.08,0.025,Cloudy
2025-10-24 15:00:00,802.68,5.79,0.033,Cloudy
2025-10-24 15:30:00,756.7,6.11,0.033,Cloudy
2025-10-24 16:00:00,661.71,5.54,0.07,Cloudy
2025-10-24 16:30:00,637.36,5.73,0.057,Cloudy
2025-10-24 17:00:00,666.54,5.69,0.077,Cloudy
2025-10-24 17:30:00,645.25,5.35,0.082,Cloudy
2025-10-24 18:00:00,629.47,5.04,0.178,Cloudy
2025-10-24 18:30:00,624.59,4.49,0.214,Cloudy
2025-10-24 19:00:00,629.25,4.16,0.199,Cloudy
2025-10-24 19:30:00,540.69,3.65,0.386,Cloudy
2025-10-24 20:00:00,571.02,3.52,0.385,Cloudy
2025-10-24 20:30:00,640.68,3.29,0.448,Cloudy
2025-10-24 21:00:00,771.38,3.56,0.732,Cloudy
2025-10-24 21:30:00,835.8,4.05,0.532,Cloudy
2025-10-24 22:00:00,972.04,4.26,0.758,Cloudy
2025-10-24 22:30:00,1165.97,4.73,0.613,Cloudy
2025-10-24 23:00:00,1295.39,5.29,0.69,Cloudy
2025-10-24 23:30:00,1132.79,5.9,0.771,Cloudy
2025-10-25 00:00:00,1272.65,6.77,0.533,Cloudy
2025-10-25 00:30:00,1258.05,6.63,0.56,Cloudy
2025-10-25 01:00:00,1187.2,6.62,0.301,Cloudy
2025-10-25 01:30:00,1157.41,6.44,0.236,Cloudy
2025-10-25 02:00:00,991.25,5.88,0.177,Cloudy
2025-10-25 02:30:00,933.54,5.91,0.086,Cloudy
2025-10-25 03:00:00,838.42,5.46,0.025,Cloudy
2025-10-25 03:30:00,738.36,5.28,0.036,Cloudy
2025-10-25 04:00:00,710.92,5.6,0.022,Cloudy
2025-10-25 04:30:00,660.13,5.27,0.022,Cloudy
2025-10-25 05:00:00,566.48,5.3,0.0,Cloudy
2025-10-25 05:30:00,521.27,4.92,0.0,Cloudy
2025-10-25 06:00:00,558.25,4.67,0.0,Cloudy
2025-10-25 06:30:00,499.92,4.51,0.0,Cloudy
2025-10-25 07:00:00,521.17,3.95,0.0,Cloudy
2025-10-25 07:30:00,502.74,3.97,0.0,Cloudy
2025-10-25 08:00:00,523.59,3.74,0.0,Cloudy
2025-10-25 08:30:00,617.0,3.48,0.0,Cloudy
2025-10-25 09:00:00,701.43,3.3,0.0,Cloudy
2025-10-25 09:30:00,857.82,3.88,0.0,Cloudy
2025-10-25 10:00:00,871.05,4.08,0.0,Cloudy
2025-10-25 10:30:00,1150.13,4.6,0.0,Cloudy
2025-10-25 11:00:00,1105.21,5.48,0.016,Cloudy
2025-10-25 11:30:00,1277.41,6.83,0.0,Cloudy
2025-10-25 12:00:00,1219.77,6.43,0.038,Cloudy
2025-10-25 12:30:00,1117.65,6.43,0.0,Cloudy
2025-10-25 13:00:00,1072.35,6.17,0.009,Cloudy
2025-10-25 13:30:00,1021.25,5.99,0.0,Cloudy
2025-10-25 14:00:00,967.51,5.75,0.0,Cloudy
2025-10-25 14:30:00,980.85,5.58,0.0,Cloudy
2025-10-25 15:00:00,863.17,5.76,0.0,Cloudy
2025-10-25 15:30:00,709.91,5.46,0.0,Cloudy
2025-10-25 16:00:00,730.06,5.35,0.0,Cloudy
2025-10-25 16:30:00,682.11,5.13,0.0,Cloudy
2025-10-25 17:00:00,621.86,4.78,0.0,Cloudy
2025-10-25 17:30:00,575.12,4.91,0.0,Cloudy
2025-10-25 18:00:00,465.33,4.55,0.0,Cloudy
2025-10-25 18:30:00,489.05,4.27,0.0,Cloudy
2025-10-25 19:00:00,487.67,3.87,0.009,Cloudy
2025-10-25 19:30:00,492.99,3.59,0.0,Cloudy
2025-10-25 20:00:00,487.05,3.37,0.005,Cloudy
2025-10-25 20:30:00,533.49,3.26,0.031,Cloudy
2025-10-25 21:00:00,584.98,3.4,0.03,Cloudy
2025-10-25 21:30:00,711.78,3.68,0.0,Cloudy
2025-10-25 22:00:00,804.86,3.93,0.205,Cloudy
2025-10-25 22:30:00,941.34,4.6,0.136,Cloudy
2025-10-25 23:00:00,1092.95,5.6,0.371,Cloudy
2025-10-25 23:30:00,1027.73,6.17,0.336,Cloudy
2025-10-26 00:00:00,1263.03,6.44,0.632,Cloudy
2025-10-26 00:30:00,1231.65,6.89,0.678,Cloudy
2025-10-26 01:00:00,1128.9,6.21,0.612,Cloudy
2025-10-26 01:30:00,992.61,6.13,0.724,Cloudy
2025-10-26 02:00:00,1000.85,5.68,0.598,Cloudy
2025-10-26 02:30:00,938.6,5.79,0.675,Cloudy
2025-10-26 03:00:00,845.44,5.55,0.372,Cloudy
2025-10-26 03:30:00,728.96,5.62,0.277,Cloudy
2025-10-26 04:00:00,698.41,5.17,0.375,Cloudy
2025-10-26 04:30:00,564.76,5.29,0.153,Cloudy
2025-10-26 05:00:00,554.86,5.13,0.177,Cloudy
2025-10-26 05:30:00,488.24,4.95,0.148,Cloudy
2025-10-26 06:00:00,548.18,4.33,0.146,Cloudy
2025-10-26 06:30:00,564.37,4.09,0.191,Cloudy
2025-10-26 07:00:00,492.58,3.94,0.072,Cloudy
2025-10-26 07:30:00,499.96,3.31,0.013,Cloudy
2025-10-26 08:00:00,511.58,3.16,0.079,Cloudy
2025-10-26 08:30:00,557.74,3.0,0.026,Cloudy
2025-10-26 09:00:00,733.51,3.22,0.074,Cloudy
2025-10-26 09:30:00,773.12,3.51,0.037,Cloudy
2025-10-26 10:00:00,823.47,4.22,0.005,Cloudy
2025-10-26 10:30:00,978.36,4.46,0.0,Cloudy
2025-10-26 11:00:00,960.91,5.22,0.031,Cloudy
2025-10-26 11:30:00,1184.95,5.99,0.018,Cloudy
2025-10-26 12:00:00,1264.25,6.58,0.037,Cloudy
2025-10-26 12:30:00,1207.39,6.51,0.048,Cloudy
2025-10-26 13:00:00,1203.76,6.73,0.092,Cloudy
2025-10-26 13:30:00,1085.39,6.53,0.094,Cloudy
2025-10-26 14:00:00,999.88,6.21,0.1,Cloudy
2025-10-26 14:30:00,885.54,5.77,0.086,Cloudy
2025-10-26 15:00:00,860.86,5.99,0.091,Cloudy
2025-10-26 15:30:00,788.84,5.28,0.018,Cloudy
2025-10-26 16:00:00,726.17,5.65,0.141,Cloudy
2025-10-26 16:30:00,576.67,5.39,0.053,Cloudy
2025-10-26 17:00:00,575.14,5.04,0.0,Cloudy
2025-10-26 17:30:00,598.38,5.29,0.132,Cloudy
2025-10-26 18:00:00,521.71,4.85,0.073,Cloudy
2025-10-26 18:30:00,480.84,4.52,0.087,Cloudy
2025-10-26 19:00:00,490.9,4.27,0.099,Cloudy
2025-10-26 19:30:00,494.13,4.07,0.0,Cloudy
2025-10-26 20:00:00,565.33,3.66,0.001,Cloudy
2025-10-26 20:30:00,580.54,3.46,0.067,Cloudy
2025-10-26 21:00:00,664.65,3.64,0.087,Cloudy
2025-10-26 21:30:00,699.7,3.87,0.276,Cloudy
2025-10-26 22:00:00,796.25,4.41,0.35,Cloudy
2025-10-26 22:30:00,908.46,5.1,0.201,Cloudy
2025-10-26 23:00:00,1100.19,5.16,0.442,Cloudy
2025-10-26 23:30:00,1128.37,6.49,0.376,Cloudy
2025-10-27 00:00:00,1244.97,6.97,0.695,Cloudy
2025-10-27 00:30:00,1186.48,6.65,0.437,Cloudy
2025-10-27 01:00:00,1116.33,6.64,0.622,Cloudy
2025-10-27 01:30:00,1091.42,6.48,0.373,Cloudy
2025-10-27 02:00:00,1051.16,6.42,0.66,Cloudy
2025-10-27 02:30:00,953.84,6.0,0.688,Cloudy
2025-10-27 03:00:00,738.35,5.81,0.544,Cloudy
2025-10-27 03:30:00,780.89,5.7,0.31,Cloudy
2025-10-27 04:00:00,605.48,5.41,0.226,Cloudy
2025-10-27 04:30:00,610.51,5.32,0.162,Cloudy
2025-10-27 05:00:00,578.48,5.33,0.053,Cloudy
2025-10-27 05:30:00,573.77,5.14,0.03,Cloudy
2025-10-27 06:00:00,486.19,4.59,0.01,Cloudy
2025-10-27 06:30:00,564.22,4.52,0.0,Cloudy
2025-10-27 07:00:00,531.2,4.49,0.0,Cloudy
2025-10-27 07:30:00,535.9,4.09,0.0,Cloudy
2025-10-27 08:00:00,545.27,3.86,0.036,Cloudy
2025-10-27 08:30:00,556.06,3.64,0.034,Cloudy
2025-10-27 09:00:00,608.0,3.55,0.05,Cloudy
2025-10-27 09:30:00,806.95,3.72,0.058,Cloudy
2025-10-27 10:00:00,904.3,4.31,0.0,Cloudy
2025-10-27 10:30:00,921.54,5.2,0.001,Cloudy
2025-10-27 11:00:00,1139.45,5.55,0.0,Cloudy
2025-10-27 11:30:00,1295.71,6.12,0.028,Cloudy
2025-10-27 12:00:00,1360.51,6.43,0.11,Cloudy
2025-10-27 12:30:00,1132.28,6.6,0.047,Cloudy
2025-10-27 13:00:00,1193.84,6.32,0.055,Cloudy
2025-10-27 13:30:00,1184.89,6.79,0.034,Cloudy
2025-10-27 14:00:00,1082.59,6.34,0.028,Cloudy
2025-10-27 14:30:00,1045.85,6.19,0.034,Cloudy
2025-10-27 15:00:00,913.5,5.94,0.0,Cloudy
2025-10-27 15:30:00,773.38,5.52,0.0,Cloudy
2025-10-27 16:00:00,793.55,5.6,0.0,Cloudy
2025-10-27 16:30:00,683.52,5.7,0.0,Cloudy
2025-10-27 17:00:00,631.5,4.99,0.063,Cloudy
2025-10-27 17:30:00,572.08,5.13,0.063,Cloudy
2025-10-27 18:00:00,572.69,4.82,0.067,Cloudy
2025-10-27 18:30:00,558.91,4.36,0.16,Cloudy
2025-10-27 19:00:00,499.48,4.08,0.158,Cloudy
2025-10-27 19:30:00,595.07,3.79,0.322,Cloudy
2025-10-27 20:00:00,574.91,3.79,0.413,Cloudy
2025-10-27 20:30:00,609.65,3.57,0.516,Cloudy
2025-10-27 21:00:00,757.94,3.92,0.392,Cloudy
2025-10-27 21:30:00,907.75,3.91,0.487,Cloudy
2025-10-27 22:00:00,970.11,4.35,0.626,Cloudy
2025-10-27 22:30:00,1152.16,5.12,0.686,Cloudy
2025-10-27 23:00:00,1128.96,5.59,0.636,Cloudy
2025-10-27 23:30:00,1184.39,5.83,0.708,Cloudy
2025-10-28 00:00:00,1285.58,6.59,0.782,Cloudy
2025-10-28 00:30:00,1282.91,6.67,0.701,Cloudy
2025-10-28 01:00:00,1124.41,6.36,0.39,Cloudy
2025-10-28 01:30:00,1184.15,6.43,0.462,Cloudy
2025-10-28 02:00:00,994.02,6.3,0.324,Cloudy
2025-10-28 02:30:00,1066.58,5.82,0.247,Cloudy
2025-10-28 03:00:00,804.16,5.7,0.164,Cloudy
2025-10-28 03:30:00,762.04,5.77,0.109,Cloudy
2025-10-28 04:00:00,810.38,5.37,0.076,Cloudy
2025-10-28 04:30:00,654.26,5.47,0.07,Cloudy
2025-10-28 05:00:00,679.91,4.93,0.113,Cloudy
2025-10-28 05:30:00,573.13,5.03,0.033,Cloudy
2025-10-28 06:00:00,497.72,4.85,0.0,Cloudy
2025-10-28 06:30:00,570.99,4.48,0.0,Cloudy
2025-10-28 07:00:00,516.98,4.06,0.0,Cloudy
2025-10-28 07:30:00,541.4,3.97,0.017,Cloudy
2025-10-28 08:00:00,525.68,3.69,0.0,Cloudy
2025-10-28 08:30:00,611.32,3.61,0.022,Cloudy
2025-10-28 09:00:00,664.36,3.74,0.09,Cloudy
2025-10-28 09:30:00,832.66,3.89,0.041,Cloudy
2025-10-28 10:00:00,890.56,4.34,0.029,Cloudy
2025-10-28 10:30:00,1049.71,4.89,0.0,Cloudy
2025-10-28 11:00:00,1159.83,5.75,0.048,Cloudy
2025-10-28 11:30:00,1212.81,6.38,0.032,Cloudy
2025-10-28 12:00:00,1279.31,6.76,0.09,Cloudy
2025-10-28 12:30:00,1166.81,7.11,0.054,Cloudy
2025-10-28 13:00:00,1063.99,7.23,0.0,Cloudy
2025-10-28 13:30:00,1058.44,6.72,0.0,Cloudy
2025-10-28 14:00:00,992.3,6.19,0.0,Cloudy
2025-10-28 14:30:00,903.67,5.69,0.0,Cloudy
2025-10-28 15:00:00,905.45,5.41,0.0,Cloudy
2025-10-28 15:30:00,732.09,5.57,0.0,Cloudy
2025-10-28 16:00:00,698.99,5.88,0.0,Cloudy
2025-10-28 16:30:00,572.05,5.38,0.0,Cloudy
2025-10-28 17:00:00,515.17,5.62,0.0,Cloudy
2025-10-28 17:30:00,486.75,4.94,0.0,Cloudy
2025-10-28 18:00:00,487.58,5.14,0.0,Cloudy
2025-10-28 18:30:00,473.3,4.54,0.0,Cloudy
2025-10-28 19:00:00,493.47,4.39,0.211,Cloudy
2025-10-28 19:30:00,518.83,3.99,0.296,Cloudy
2025-10-28 20:00:00,585.55,3.72,0.426,Cloudy
2025-10-28 20:30:00,644.98,3.88,0.51,Cloudy
2025-10-28 21:00:00,695.09,3.47,0.793,Cloudy
2025-10-28 21:30:00,850.89,3.97,0.432,Cloudy
2025-10-28 22:00:00,800.34,4.17,0.515,Cloudy
2025-10-28 22:30:00,1099.5,4.85,0.587,Cloudy
2025-10-28 23:00:00,1116.77,5.76,0.628,Cloudy
2025-10-28 23:30:00,1090.02,6.66,0.714,Cloudy
2025-10-29 00:00:00,1348.22,6.79,0.501,Cloudy
2025-10-29 00:30:00,1142.73,6.96,0.728,Cloudy
2025-10-29 01:00:00,1168.62,6.47,0.495,Cloudy
2025-10-29 01:30:00,1053.92,6.24,0.483,Cloudy
2025-10-29 02:00:00,1049.23,6.59,0.338,Cloudy
2025-10-29 02:30:00,1006.18,6.3,0.232,Cloudy
2025-10-29 03:00:00,765.6,5.98,0.114,Cloudy
2025-10-29 03:30:00,716.88,5.67,0.062,Cloudy
2025-10-29 04:00:00,744.65,5.75,0.067,Cloudy
2025-10-29 04:30:00,652.5,5.68,0.061,Cloudy
2025-10-29 05:00:00,597.76,5.43,0.108,Cloudy
2025-10-29 05:30:00,552.56,5.31,0.16,Cloudy
2025-10-29 06:00:00,566.62,4.89,0.118,Cloudy
2025-10-29 06:30:00,491.58,4.82,0.138,Cloudy
2025-10-29 07:00:00,513.4,4.61,0.046,Cloudy
2025-10-29 07:30:00,518.53,3.96,0.0,Cloudy
2025-10-29 08:00:00,536.78,3.56,0.0,Cloudy
2025-10-29 08:30:00,661.0,3.26,0.0,Cloudy
2025-10-29 09:00:00,645.79,3.3,0.0,Cloudy
2025-10-29 09:30:00,717.88,3.71,0.0,Cloudy
2025-10-29 10:00:00,895.44,4.25,0.0,Cloudy
2025-10-29 10:30:00,1078.9,5.09,0.0,Cloudy
2025-10-29 11:00:00,1027.05,5.86,0.052,Cloudy
2025-10-29 11:30:00,1295.01,6.35,0.0,Cloudy
2025-10-29 12:00:00,1210.76,6.96,0.157,Cloudy
2025-10-29 12:30:00,1215.89,6.78,0.163,Cloudy
2025-10-29 13:00:00,1269.65,6.6,0.126,Cloudy
2025-10-29 13:30:00,1032.13,6.52,0.083,Cloudy
2025-10-29 14:00:00,1112.66,5.84,0.119,Cloudy
2025-10-29 14:30:00,1045.18,5.93,0.08,Cloudy
2025-10-29 15:00:00,788.3,5.61,0.041,Cloudy
2025-10-29 15:30:00,792.4,5.54,0.193,Cloudy
2025-10-29 16:00:00,748.0,5.35,0.129,Cloudy
2025-10-29 16:30:00,574.28,5.23,0.044,Cloudy
2025-10-29 17:00:00,576.77,5.23,0.036,Cloudy
2025-10-29 17:30:00,484.36,4.69,0.0,Cloudy
2025-10-29 18:00:00,515.54,4.73,0.0,Cloudy
2025-10-29 18:30:00,481.94,4.65,0.022,Cloudy
2025-10-29 19:00:00,511.21,4.14,0.0,Cloudy
2025-10-29 19:30:00,450.73,3.87,0.061,Cloudy
2025-10-29 20:00:00,546.81,3.51,0.182,Cloudy
2025-10-29 20:30:00,578.6,3.4,0.183,Cloudy
2025-10-29 21:00:00,668.63,3.51,0.261,Cloudy
2025-10-29 21:30:00,789.59,3.78,0.326,Cloudy
2025-10-29 22:00:00,873.21,4.52,0.21,Cloudy
2025-10-29 22:30:00,1042.56,5.27,0.552,Cloudy
2025-10-29 23:00:00,1111.81,5.53,0.691,Cloudy
2025-10-29 23:30:00,1158.11,6.05,0.698,Cloudy
2025-10-30 00:00:00,1196.88,6.91,0.595,Cloudy
2025-10-30 00:30:00,1299.02,6.71,0.759,Cloudy
2025-10-30 01:00:00,1245.66,6.86,0.54,Cloudy
2025-10-30 01:30:00,1091.7,6.17,0.441,Cloudy
2025-10-30 02:00:00,1065.17,6.3,0.5,Cloudy
2025-10-30 02:30:00,915.32,5.62,0.344,Cloudy
2025-10-30 03:00:00,824.88,5.59,0.46,Cloudy
2025-10-30 03:30:00,690.47,5.34,0.419,Cloudy
2025-10-30 04:00:00,642.92,5.37,0.259,Cloudy
2025-10-30 04:30:00,581.55,5.74,0.134,Cloudy
2025-10-30 05:00:00,543.17,5.44,0.12,Cloudy
2025-10-30 05:30:00,602.16,5.13,0.021,Cloudy
2025-10-30 06:00:00,501.72,5.09,0.006,Cloudy
2025-10-30 06:30:00,523.61,4.75,0.0,Cloudy
2025-10-30 07:00:00,553.03,4.03,0.0,Cloudy
2025-10-30 07:30:00,588.75,3.74,0.0,Cloudy
2025-10-30 08:00:00,560.79,3.52,0.0,Cloudy
2025-10-30 08:30:00,625.23,3.54,0.0,Cloudy
2025-10-30 09:00:00,685.94,3.57,0.0,Cloudy
2025-10-30 09:30:00,735.39,3.96,0.0,Cloudy
2025-10-30 10:00:00,966.27,4.62,0.0,Cloudy
2025-10-30 10:30:00,1051.4,5.27,0.0,Cloudy
2025-10-30 11:00:00,1141.43,5.8,0.0,Cloudy
2025-10-30 11:30:00,1092.96,6.46,0.0,Cloudy
2025-10-30 12:00:00,1080.35,6.25,0.032,Cloudy
2025-10-30 12:30:00,1138.55,6.67,0.004,Cloudy
2025-10-30 13:00:00,1084.0,6.76,0.0,Cloudy
2025-10-30 13:30:00,1154.14,6.26,0.023,Cloudy
2025-10-30 14:00:00,934.62,5.64,0.0,Cloudy
2025-10-30 14:30:00,979.23,5.86,0.0,Cloudy
2025-10-30 15:00:00,881.76,5.4,0.008,Cloudy
2025-10-30 15:30:00,779.98,5.16,0.0,Cloudy
2025-10-30 16:00:00,679.19,5.04,0.0,Cloudy
2025-10-30 16:30:00,623.49,5.11,0.004,Cloudy
2025-10-30 17:00:00,515.53,5.11,0.022,Cloudy
2025-10-30 17:30:00,463.37,4.79,0.0,Cloudy
